discharge,temperature
165.5188,112.78019
135.2075,144.02405
73.77752,52.50365
25.753145,36.6496
48.280674,96.70861
97.60147,46.38965
104.27944,141.13358
125.98566,150.89201
157.5566,128.16728
59.891083,29.99561
49.34349,49.528065
40.16098,40.35498
42.290527,40.26959
43.309532,43.800518
45.938046,37.619583
47.48267,38.38653
43.09189,40.89245
57.93435,52.555897
59.12334,52.24371
42.86394,36.069122
59.668476,50.26335
50.190834,57.4998
58.200474,61.273476
55.84091,59.43463
70.64257,58.81519
52.036064,40.240864
51.944218,35.320034
34.55117,41.101128
42.439304,39.105484
66.04537,63.74018
38.249016,36.584557
59.10957,69.17271
71.41185,59.316406
74.44877,65.54224
75.16956,64.83707
74.20573,77.51959
41.833042,44.846485
64.812485,79.22869
47.412148,39.81612
44.99644,43.044533
64.19182,58.666885
34.7587,40.930626
50.519337,38.871605
50.9799,53.2392
45.47198,50.2799
41.688488,39.85262
82.66253,55.459877
91.62165,53.3118
39.264103,64.85418
57.531002,57.223545
78.013695,82.78026
92.37396,70.97507
49.761288,46.531513
56.724342,53.277103
85.58632,48.83214
68.97968,49.57536
34.421215,106.168144
58.136845,52.754673
44.468876,57.346943
81.63127,84.08219
79.33942,94.04995
80.01785,112.64004
33.14974,51.867683
49.60783,59.734394
100.94523,88.961914
44.610775,49.57331
104.60682,95.61147
40.141098,57.73632
84.50073,113.07099
104.90608,102.59639
70.956245,83.820274
93.857155,88.28158
55.159966,61.423416
83.82125,107.15845
61.954773,98.15768
55.48972,53.592842
60.20467,64.38331
43.219475,67.0209
116.52373,97.05807
47.509506,83.562775
40.21962,28.330776
93.49673,119.16815
100.48767,95.34
83.84025,119.33817
53.58519,45.923008
139.03561,130.20677
41.11954,90.272934
60.042778,84.7982
83.65317,95.4616
130.74722,116.97741
57.456745,61.27514
55.24847,37.66514
34.094925,52.65941
140.50722,139.66403
47.39045,55.311504
58.537186,58.224064
121.370346,105.82932
77.73577,97.56018
66.96731,82.18689
115.09863,107.02096
117.04015,127.15096
116.14554,152.99715
164.21912,132.62056
114.92375,127.154045
73.30343,59.60765
66.4645,67.39004
117.08165,124.87462
158.34392,148.59726
124.80816,131.11543
93.99758,64.74731
47.10563,74.94104
150.81683,167.65894
155.30605,130.07997
152.69032,130.8006
123.15075,135.38707
124.04908,139.97014
103.86954,168.03505
185.28317,129.77509
141.81601,118.34569
36.255722,111.30619
80.727196,75.69975
50.059433,103.76174
87.04582,98.10189
146.89688,146.6759
139.7011,161.91063
158.52707,157.71175
54.923084,67.058586
48.81783,49.369663
41.307808,41.988163
45.930798,38.838104
45.74821,42.594387
44.714558,43.07628
48.442554,41.343258
46.836674,47.1224
53.303783,58.121784
55.42524,53.78083
42.11745,39.87636
59.427185,56.38463
52.420948,50.652794
53.53861,54.83596
57.254253,62.502403
57.429714,46.950516
44.059635,46.883442
52.97539,41.41637
45.329517,42.944305
43.2062,49.911125
56.407387,69.51265
39.546112,44.731934
56.933945,66.53753
64.3293,71.62875
69.49279,66.03482
74.38938,59.025005
65.69962,70.92353
49.64666,56.796307
67.184425,71.72995
49.65199,51.159317
52.179203,46.090637
76.132,76.798485
53.324795,32.94089
50.52819,36.477707
59.673294,56.89407
60.85179,48.945713
41.858517,47.14735
84.51784,84.79669
103.3565,63.351936
54.750107,47.008568
55.841537,47.748947
76.74592,82.78886
66.96669,81.360306
64.60284,61.152752
60.079975,55.357376
71.01988,73.51696
46.782642,44.112225
51.046703,92.06959
50.96373,47.727757
36.3678,49.821423
83.41804,75.83774
96.9156,88.19449
89.648994,105.16486
44.383545,54.622257
40.451485,46.70836
83.51234,85.15072
64.10591,63.40537
104.82284,75.30619
51.257854,68.35905
92.9612,94.59436
88.81624,95.55631
88.88486,62.909367
106.192474,121.73051
55.0164,63.844765
85.92968,103.35983
49.05083,76.061584
44.24141,62.63013
71.2026,43.40623
80.90865,66.300735
88.46916,99.80331
51.219944,73.47213
68.45328,50.871174
85.62915,134.1778
82.53169,93.15483
104.73049,111.472046
56.41375,47.296104
125.86896,93.76176
39.511864,67.24044
59.199684,56.53633
121.10824,102.1081
99.46186,133.5129
53.589783,66.43933
73.52699,39.889393
72.36766,70.652954
114.50821,120.687836
36.051163,93.617165
66.875244,73.15521
112.79136,143.45132
49.80156,79.308334
83.74031,72.935104
133.78067,110.35583
118.105835,107.45674
84.95704,130.81454
154.49841,163.96791
152.79066,112.61937
74.230125,16.29233
51.154778,70.27852
136.53145,159.49652
122.17905,125.248184
121.73719,154.83311
74.611374,57.32457
83.86378,67.36989
145.89798,115.325
107.87339,122.14116
142.44562,128.15651
139.49684,130.07896
108.54076,138.33221
100.52641,163.82819
140.76187,148.19092
162.25746,150.67566
84.83856,87.280334
106.52727,53.50108
54.524475,56.791492
101.26447,42.90846
120.65518,120.59916
109.94361,106.46566
140.45903,150.48691
62.223083,62.5376
47.558117,56.948284
38.658733,35.67388
45.207314,42.915363
36.03472,43.974342
36.3159,30.311266
38.539288,38.69875
42.195114,36.37265
63.233566,62.25487
68.19669,59.748535
33.24309,39.59103
66.47139,60.78218
57.650063,64.79616
71.56269,59.33408
62.79107,64.176346
64.90187,64.98224
52.013218,38.45571
45.74359,24.647196
34.018795,37.01153
37.092274,41.70252
66.95767,69.115845
42.39471,30.022278
78.64107,78.463524
60.32044,82.174774
82.18717,74.48511
76.8545,70.23178
77.00493,81.59656
38.716927,35.161556
71.72851,92.11271
54.554905,53.264534
58.36601,39.919163
82.23923,88.72823
34.355152,27.380604
40.974255,34.970394
46.03825,38.62319
23.882347,31.8718
30.841799,31.90472
93.06581,76.562645
63.877224,44.9143
37.243324,57.77673
25.872944,46.622513
107.67911,84.076965
88.93161,105.96237
27.522844,31.598455
62.51511,50.227142
104.083885,43.354614
42.74662,13.197108
18.67751,100.82225
42.321663,20.310905
35.090794,37.338234
120.29474,91.10406
65.34088,86.64179
96.543465,103.39316
47.955364,42.94982
24.578823,19.510014
126.41205,105.891014
19.222921,22.106443
117.726746,90.566475
33.098938,42.248367
124.720116,114.30609
101.095314,120.65909
110.471085,53.589127
146.48082,80.687515
30.58453,27.77412
100.93054,137.59297
13.121575,90.31381
70.51727,31.757359
73.31325,64.70757
40.903954,36.21028
105.981155,122.52283
12.768197,22.23236
10.406093,-30.829983
124.78497,154.4197
126.62942,124.8981
137.08505,131.43095
23.207056,42.87648
175.30688,108.287674
14.667481,23.811281
42.630035,56.27791
102.87408,139.62704
123.3221,88.475296
19.696045,-20.506721
43.170994,18.864521
27.731833,18.218435
141.39293,182.48334
51.47904,33.82445
14.843559,15.943115
155.46988,122.66338
64.45346,67.84716
20.638153,53.65181
158.15233,99.87363
191.94287,159.03992
104.23742,179.67331
161.25938,166.8349
80.78656,156.54263
64.297745,15.769098
18.99745,75.61292
161.3763,136.58926
130.62628,96.16602
181.32036,113.446205
11.722303,-0.17912501
13.377434,30.981384
156.00635,151.90393
167.37172,203.14061
100.63779,164.84824
173.92917,178.73206
167.06618,160.14491
121.17515,165.39606
174.02606,146.00195
137.15598,167.14026
58.6387,32.208176
32.467304,20.007196
-3.121774,33.715492
51.50746,72.77689
119.2387,186.10623
80.5341,192.07779
128.63931,151.45447
42.583786,-20.191692
49.967896,54.24693
41.208336,39.220215
42.554226,45.08924
40.577583,38.71066
40.183758,39.3784
38.4477,42.12081
44.634876,42.25006
56.49568,50.579243
60.540676,64.67327
40.262756,39.92375
58.78688,62.20066
55.613728,68.4801
62.12196,63.45398
51.5601,72.01474
62.826904,66.82646
47.162357,46.443455
41.43874,31.540438
47.16675,35.376827
40.582203,47.37355
66.39118,73.22535
43.298817,44.536953
68.67269,74.92666
65.62571,78.028915
71.640396,79.63452
70.62891,75.1822
83.80576,71.183815
42.887817,38.061863
76.69409,67.32445
40.494415,42.371822
46.854412,34.245415
79.13652,98.5617
42.335575,55.203194
53.784245,47.233227
36.20822,31.567835
51.394936,49.88169
39.56883,35.07243
84.81144,108.74945
74.74391,80.649124
46.380775,42.944637
11.795326,58.15883
99.86622,81.43378
90.46342,86.33345
53.922073,28.177896
45.0239,25.752354
91.56346,53.67816
31.822927,28.207197
51.274574,82.626884
44.534866,30.355495
45.39843,65.59321
133.1752,78.32092
80.63219,124.53465
121.780174,83.862206
64.28523,37.087753
30.645687,24.711689
99.09352,98.31892
47.44958,39.98295
100.80007,87.78997
32.855003,57.125835
92.77611,93.68374
94.37867,91.41921
93.14455,54.65573
135.65103,84.86082
52.633663,32.664326
123.307274,115.565346
41.03057,12.641206
35.55051,39.09521
72.272224,29.389235
37.644325,75.60404
99.7581,96.53522
55.08191,17.761566
41.554466,21.278069
103.367226,126.100075
145.85278,105.30824
128.74213,118.95071
38.302673,39.61096
138.8993,106.358795
33.51862,32.489346
32.516033,39.789288
83.016716,115.0687
108.5819,129.79834
40.912785,13.953362
61.25741,22.961834
79.16409,13.5010195
136.36293,111.61737
61.34613,35.39828
53.460308,49.621662
124.9665,138.69086
74.78417,82.613754
23.676666,31.349228
195.16394,100.65199
182.46796,122.74301
122.38463,126.2833
131.26738,153.41805
140.24405,105.61267
84.30592,39.579597
19.806044,66.106674
141.20691,113.20353
155.46394,142.66187
143.08295,115.51269
43.384247,11.7248745
36.19501,32.565987
165.10309,100.22511
122.3703,197.32838
93.4117,113.222786
183.76976,136.8572
174.39134,149.41547
128.47484,143.52383
148.20654,174.38365
171.58145,162.92235
57.850918,2.968062
30.313349,74.8453
73.47743,20.921148
-3.4977722,31.2902
150.01016,176.96848
130.26717,200.9449
164.05582,183.9465
32.231976,-1.0727496
51.93798,54.718384
39.825577,36.333015
41.247997,34.681664
44.489883,44.500942
39.45892,40.05006
34.818386,38.618233
40.986237,45.358376
56.017834,62.50767
58.92796,60.852066
42.397377,40.037018
63.530453,66.24189
58.31828,66.34448
65.66477,60.118618
52.88842,77.38604
63.45375,45.387344
41.0187,33.39387
40.48582,37.004696
38.117966,31.60719
35.60221,50.218952
57.481365,74.799225
37.33276,33.79101
71.37116,61.883923
54.396797,73.91789
65.72707,57.14769
78.26909,76.85281
75.89601,65.51142
41.859566,48.619633
89.07823,69.248314
37.497807,38.36981
43.55308,33.272133
98.75661,114.305626
32.980743,42.864906
63.90371,26.54562
57.439632,37.642014
45.53016,45.207275
35.288662,46.69458
98.2607,96.393326
88.3346,82.92015
54.41919,14.182199
32.03363,44.369133
102.6394,87.642494
73.845245,102.5328
45.638382,33.322426
36.308884,33.555958
95.876465,44.832245
23.078249,23.964071
70.59131,88.52734
23.084389,55.160503
18.825548,49.95934
129.29938,92.92572
107.68938,106.478966
105.13682,104.017624
36.807163,24.081385
27.40184,41.026142
103.355965,110.021706
45.334713,55.08623
100.674736,103.69423
28.28601,38.06352
129.86345,75.69751
96.07525,104.46744
92.33087,69.42531
124.21107,130.23636
27.43861,29.539654
121.39398,109.70527
71.93738,17.741543
-7.004502,46.79046
69.71574,6.235369
56.836105,32.34242
95.94515,118.02407
63.77003,8.994401
85.797356,21.923996
108.60629,167.43669
96.912544,140.0036
140.94252,126.31633
39.738766,55.6517
121.231995,119.147964
12.594323,23.47619
41.328278,27.768856
128.93147,133.48724
93.97505,186.4976
42.022015,33.041653
47.36594,9.400968
47.27786,38.051594
144.32841,131.63016
20.420813,27.176916
81.94124,53.392918
120.404564,156.14037
97.50437,81.80998
47.701763,18.618256
186.49843,130.83298
168.09569,103.12506
133.63507,144.46967
149.7592,192.35863
187.54413,121.40324
87.281044,-25.274069
14.738874,40.914417
168.96367,113.45547
175.78418,92.126335
135.65062,195.0096
-2.9651434,38.533516
53.92829,14.199913
172.66138,109.59449
125.30083,174.79143
117.64246,190.9289
170.90184,131.7658
168.74658,153.96849
129.93617,155.66396
153.68718,178.86057
190.35577,188.35045
60.683205,23.432188
24.102335,69.85688
52.28438,6.048117
59.83377,-14.623886
116.22291,156.5854
108.06418,167.41295
158.23955,176.63144
70.71276,30.058361
51.187473,49.269836
40.626366,40.976143
43.86795,39.877777
41.908436,43.13277
43.81329,38.934605
41.420155,45.44633
41.700645,37.02587
51.581017,53.015892
53.084515,51.4463
47.43786,47.92644
56.249165,59.19493
49.62842,58.97475
56.15943,54.916027
56.816383,60.599945
62.86509,49.974815
44.676914,50.010555
53.514725,41.372402
47.194454,39.06897
46.147575,39.086388
62.008366,61.979706
39.449627,47.35488
61.008953,69.535484
66.540695,62.03388
69.200584,58.63967
65.839874,59.07888
63.432228,64.10117
45.05841,43.558422
67.23541,72.17787
49.578617,52.27299
58.124866,47.969
69.8812,66.50538
46.114014,51.687347
56.60811,51.279015
54.09316,49.198868
56.30615,48.41917
47.432323,44.05126
73.56649,63.296124
79.019485,71.57893
56.181103,54.023464
55.36511,50.688354
80.24245,74.22214
71.74324,80.725525
55.14905,56.124344
50.629753,68.74475
80.01619,64.21371
66.52447,46.63299
65.63733,81.49777
61.74343,65.82739
51.497284,58.43924
89.632484,92.3722
80.25275,91.45343
84.8184,103.60736
50.226124,45.496162
57.146408,59.726215
103.19716,92.63944
46.429806,54.657932
94.32821,70.06478
36.99676,62.99688
96.57176,86.73098
83.64648,92.73915
80.09393,63.544373
94.29768,99.24012
60.66368,56.087994
101.59298,113.31898
65.95776,87.98267
52.319717,65.77682
78.56773,67.2051
59.628124,67.73535
97.508736,92.996895
77.408966,53.79059
88.19067,57.979588
101.06308,117.29097
105.21136,97.97498
104.388725,103.3827
63.200726,72.13652
122.04458,112.78689
54.242004,82.49474
52.212128,61.419544
89.58185,111.0078
102.89281,96.736115
48.13309,63.60592
70.10651,46.660107
75.36173,81.90582
91.49322,130.16408
72.85097,61.834988
55.31005,69.44121
98.335464,138.84677
71.67969,97.51948
46.376522,75.32278
116.4718,131.89975
122.85232,111.65396
108.49448,128.79709
125.94491,100.60762
141.85008,110.11041
91.52871,83.927376
62.842255,78.8527
120.12397,129.63368
108.16904,119.93557
101.51448,148.54765
84.49532,90.01367
66.99698,59.135498
122.94557,107.24171
141.03691,142.49562
119.29048,134.31932
137.89374,113.12047
132.23439,151.8705
109.759964,141.48734
134.3373,114.738235
117.61244,140.76685
90.5929,95.60923
43.809063,49.80011
54.52252,91.25195
104.16493,54.373955
128.7557,116.942116
138.11194,137.87819
137.99657,142.35791
79.950226,82.23373
49.785263,55.666515
40.118282,36.17824
43.429363,31.610384
37.38722,45.358223
36.36353,33.70054
32.844784,41.070404
39.41251,37.72989
62.67044,61.50751
60.97665,60.864315
37.423515,44.56442
62.091156,78.635605
56.61571,78.36286
60.386833,57.17034
53.095745,76.596985
60.412548,64.20373
48.0644,30.208101
28.847588,36.329727
47.857746,23.198816
37.143436,40.111874
66.5796,75.57659
29.215128,33.383606
75.06873,82.90105
72.30611,84.57525
67.42951,78.66882
91.84126,77.637375
81.45776,66.819145
42.74954,41.479847
93.78782,67.468475
34.198643,30.137453
43.383396,29.873823
87.53759,115.508675
21.741192,47.76486
41.07847,35.762047
48.49649,15.805673
37.603065,49.433754
37.245167,35.18509
106.89669,108.24442
73.40919,111.56566
51.723927,31.196554
22.773228,53.521336
99.69297,78.0354
94.93057,115.50722
38.877373,39.439426
37.70449,19.86296
90.07852,20.879173
9.431579,17.283564
36.72726,83.36978
27.844276,51.072193
9.415734,39.389637
149.46806,97.9042
83.593994,110.792915
105.115295,78.488716
28.25683,36.041264
24.127083,41.405716
125.906136,96.2394
41.28817,46.910618
112.80128,128.03427
16.965061,51.814007
114.640236,103.08401
90.38968,104.595924
95.04838,28.187849
135.27475,129.8712
24.359222,15.257778
105.29228,116.16085
42.693447,10.32644
6.7511973,14.369445
67.88096,18.351694
55.297424,54.08431
91.244484,134.76465
52.182823,-12.610389
62.47213,20.382195
113.664635,137.50056
150.64442,143.37175
134.37064,134.2382
14.17164,47.494305
157.97818,132.37141
11.053147,18.57477
35.69051,2.7193174
120.77656,127.11104
127.32525,162.91895
4.636765,-5.652656
35.023163,-6.486514
75.224884,21.859053
175.97171,172.75269
-1.6780725,37.502098
64.988045,34.652737
133.7306,156.13388
39.182457,67.98987
30.854412,-14.247314
220.44452,126.85936
167.20927,76.4892
136.3693,133.76079
129.59178,189.22508
238.2805,115.749016
98.80916,-16.815779
10.417837,54.3622
139.13829,124.55466
140.11128,129.72215
157.05536,199.2937
17.416792,-6.4952793
23.567612,27.174942
163.95027,105.74978
142.37619,189.60765
130.15504,128.7862
184.92265,142.50781
215.20036,140.9938
162.5034,181.0129
162.60527,181.89165
175.11575,168.51053
60.589016,-6.8913665
1.637682,59.187176
19.003866,-8.25287
5.3192673,-12.476952
120.24727,196.14488
157.19023,202.4021
200.08495,175.79135
29.399029,-34.051975
50.44082,47.11275
40.49772,35.9476
46.097466,38.90055
41.715137,47.074886
43.374535,40.31221
47.60836,40.421036
45.560066,42.045803
61.57815,54.370575
55.605625,57.110924
43.56961,46.50131
65.968414,52.362698
53.173084,56.174816
59.772545,51.924847
57.25665,56.564568
61.105587,59.84171
46.08915,46.777256
52.058033,43.4711
36.69806,43.5398
32.51409,35.39615
63.694855,70.305405
43.102863,45.517128
65.811,72.63675
62.589622,66.10716
75.27049,60.17398
69.02098,60.185474
65.74132,65.51816
47.332253,42.426674
72.91685,71.924866
48.2747,42.17473
52.423836,47.787224
60.03183,76.31373
36.906364,45.437943
55.978966,44.531868
53.981606,44.623734
50.38485,57.06162
48.18858,34.47689
94.90124,82.109085
76.11182,57.740086
49.079334,58.681778
41.934155,56.16655
76.81323,76.34268
90.98465,91.39519
35.20475,49.340187
62.854618,51.30214
97.82385,46.90354
63.253426,56.306477
63.29474,96.187065
30.154232,45.461494
35.716927,71.03176
95.89938,89.30015
78.99723,109.13806
98.349846,96.35262
51.456013,57.81617
42.13208,47.60641
104.84442,96.82418
44.16513,56.778797
102.199165,89.82564
39.305733,54.60419
111.09412,113.77036
100.832794,112.31042
90.03513,67.413025
112.65282,97.51424
32.166073,33.78103
85.96856,91.22495
51.354607,97.50707
49.21348,52.974716
52.35137,53.113197
17.515516,71.21936
113.825905,117.072296
54.440033,59.05545
72.589775,19.207253
105.22368,126.67098
91.67669,97.76253
102.689545,123.72304
64.154205,49.4325
135.32553,114.08544
27.433226,60.729347
69.547844,82.25807
100.2371,127.325836
103.844086,108.03597
76.97422,66.04967
47.05277,21.109287
19.46443,62.986946
147.8126,149.70206
55.952736,48.973705
63.05857,39.47876
118.08578,102.28761
75.66317,87.38772
45.62102,71.838776
150.02397,115.01651
115.15532,102.749084
140.76083,142.0937
144.30215,130.57257
136.47401,162.85104
83.89021,38.957115
49.74469,83.086
148.26863,135.92596
136.1594,120.81355
143.34833,141.23454
26.867498,59.082138
53.174294,59.943172
114.63013,164.1121
142.77809,160.6984
152.28062,126.68071
136.26276,97.412575
158.47572,151.46535
121.616325,151.89024
165.40967,146.2581
165.78783,134.73676
49.33882,63.445427
76.26486,77.79251
48.584675,61.10779
80.227234,76.23354
123.5304,134.21008
135.97821,168.11035
161.78737,142.37897
50.198887,86.25817
48.301743,48.527756
41.34037,35.94824
44.75627,37.466103
41.694016,42.558678
44.533733,36.903637
46.39651,37.062553
42.432,39.614132
60.159412,53.314022
59.429497,55.719326
43.88431,39.66489
61.42417,50.063023
56.735218,55.00983
57.562344,48.856503
50.780197,61.134598
66.90019,62.236427
48.665005,39.12263
51.81032,41.962273
34.005997,45.19781
38.483635,36.155197
65.78165,67.986496
37.508842,34.693558
65.84843,77.129135
72.1389,69.928734
86.39989,65.91103
72.438934,65.234726
83.00234,85.678406
43.34269,42.17031
73.200775,81.92698
53.494164,34.86165
43.26879,39.64018
74.269,65.70017
39.46968,42.389587
50.684975,47.193447
51.858757,52.23993
45.52054,54.795616
57.292953,41.477814
86.25695,65.786224
102.95835,47.33719
44.513382,49.41245
42.624397,47.112297
82.24472,97.26349
98.16572,86.36928
51.784218,44.048695
58.83703,45.756348
89.01358,68.45323
47.879974,40.468285
30.62194,101.142586
41.914074,58.095154
35.2575,68.48153
78.51974,92.75341
87.05013,92.0919
80.26111,100.69996
22.017923,58.466385
50.141705,56.809532
104.43048,83.53962
55.445557,69.9316
112.868,109.27602
29.399788,62.050323
97.60499,103.37009
107.41665,102.37241
58.960133,72.78216
108.084854,109.45161
30.233364,73.9067
80.42037,102.95622
36.69387,116.88565
55.177307,44.336544
52.717102,44.137146
56.73906,78.680756
109.13044,100.34009
34.928535,77.77255
58.260788,45.99452
93.7027,85.34717
103.75706,118.40108
122.52827,120.58525
43.161304,40.680935
150.72527,126.46488
38.967155,80.28207
42.320602,47.00218
113.024605,81.94921
106.76717,141.91805
71.733475,60.76451
47.699986,42.04153
45.53325,52.435356
135.22662,113.9791
70.065575,65.82919
59.297028,55.089344
143.09735,143.8729
44.465942,106.255516
59.09069,72.70357
93.1095,119.62591
113.57872,129.7874
98.2863,139.02452
146.36314,130.44812
128.18748,124.15504
55.38978,40.316814
44.295746,73.58741
95.915764,118.00083
101.423546,140.39842
143.13153,168.1337
40.767944,41.0784
47.384247,85.160355
171.90929,170.82985
176.67174,129.82463
154.96417,123.818596
133.49316,184.72693
134.47835,151.71716
119.53609,148.6936
140.7449,154.53032
133.8055,139.62053
65.97883,82.049416
95.052826,53.125298
-21.386103,68.35251
88.41257,80.71131
140.76978,119.5923
146.97337,155.76103
138.29762,122.37795
38.929234,46.18783
48.851627,48.869217
42.703186,37.589382
41.15079,42.505623
41.437477,45.206062
45.2113,40.193295
46.929394,43.699673
49.80193,44.38929
58.302593,52.81615
56.70664,54.638184
44.95738,45.443237
59.780964,61.821552
54.259895,54.36421
58.064034,59.234936
49.733402,62.90841
61.431618,62.02636
51.248104,47.921722
42.700096,44.65172
43.48242,40.476727
37.832855,48.65187
55.304325,68.75715
46.50291,50.748665
61.918934,70.32254
62.034153,66.236725
64.744705,67.78348
70.12359,64.68842
67.46515,67.5535
48.7237,54.92178
71.18647,72.73709
52.46249,44.95313
49.563988,49.437973
74.65692,80.30661
49.73626,51.22729
41.691525,38.162807
59.228558,50.929863
54.117294,60.032516
45.9224,41.410366
86.75367,92.48907
85.49343,74.792854
59.70698,60.159424
47.067856,67.11538
76.70048,92.20745
69.03882,86.32645
66.81387,46.858532
48.282833,35.050884
90.1275,64.797714
47.874508,46.404957
46.51781,88.71598
41.0677,53.02465
35.463116,56.49584
98.97761,85.677795
85.16453,106.4566
92.83934,87.78923
63.030125,66.701126
54.40209,40.45235
105.99449,81.557785
69.062935,56.897087
95.368744,82.559975
49.04957,67.9821
85.803566,99.19199
94.71753,99.14643
95.04324,52.932716
109.345184,99.32083
49.426342,44.503326
91.46735,77.66572
51.210705,51.501884
31.983047,63.67797
63.85049,51.207973
59.177677,73.511505
99.97497,106.36396
51.015347,44.265377
62.32352,45.831608
82.350006,109.50911
107.05307,100.51545
106.61332,114.856705
73.43956,62.03528
119.167725,102.698105
26.818945,68.1096
77.37397,67.00775
97.55287,102.414856
99.830536,120.46071
59.479942,49.896626
74.9149,42.61963
65.55903,33.618965
146.83499,117.06949
57.2416,66.63231
81.19882,60.863132
110.52997,108.91582
69.9277,82.95534
83.09286,53.824314
145.42206,85.53839
139.23366,100.42619
119.73787,130.24522
116.24861,138.09047
122.15248,124.35568
66.8388,57.233864
78.46115,78.21668
109.4461,110.732
125.06705,124.63955
109.17099,154.77484
68.007935,64.142914
46.936348,60.310078
118.823,131.82982
123.66821,132.33612
142.51138,91.28683
130.56294,120.29133
128.09047,109.70928
104.20216,153.18115
119.97512,144.1678
136.04974,136.53749
41.72312,28.042204
74.980034,81.353065
65.249405,44.749367
70.96692,69.378235
136.84737,136.7969
116.04216,173.83672
144.58449,150.8692
47.62169,63.293682
52.50678,55.865013
35.844696,35.14179
47.37489,38.88559
42.14952,44.416626
39.304115,41.54885
35.10959,41.99557
43.800617,43.56916
62.952885,58.794556
60.143276,59.391605
42.927166,43.786877
58.757423,67.80941
51.062656,67.004425
60.634598,63.01471
55.08755,65.50675
64.15076,57.80148
47.18009,45.063126
42.66142,39.650505
41.556244,31.235123
32.2908,40.289467
60.64038,77.269844
27.114037,41.88093
61.093464,74.148445
71.89441,70.639755
67.362114,66.14642
82.83757,66.81343
79.496025,74.13668
34.56572,52.57996
80.63196,77.34075
35.818626,39.0908
43.68588,34.089054
87.666214,102.059616
28.940533,33.579567
46.01096,26.509186
50.484657,30.040167
52.56798,57.008945
47.825264,38.0073
108.38117,99.4461
92.414116,96.83491
51.394306,35.012966
42.32433,59.072186
85.303246,96.18678
76.02014,100.309296
58.0367,38.548172
48.192535,34.148483
90.86905,41.66993
27.751387,24.83666
46.50703,92.16672
16.261452,38.366688
18.57451,58.474
122.91599,99.22406
108.06772,117.50742
104.4987,98.035835
37.84013,38.30569
37.778393,28.846054
125.06104,108.63568
53.62995,60.137478
97.22459,101.25573
7.13551,54.53869
101.06923,105.00291
93.52167,89.58243
80.87897,45.288353
128.75331,110.518745
26.93589,35.707623
103.37726,96.13491
50.129105,42.956078
-5.6724706,23.932789
63.79559,32.004818
32.932365,54.913784
106.878006,133.38443
60.15719,37.525826
46.30818,33.90901
76.644585,143.13556
132.88652,133.24908
130.17795,122.77984
37.069588,33.42719
145.0699,116.16927
13.720376,48.195343
31.307457,32.46527
100.79181,130.68092
124.34058,155.22385
23.294388,5.4051137
54.19565,22.615528
69.330185,24.360151
148.85278,153.81285
20.211477,47.96068
76.55454,68.219864
107.80287,173.32077
43.34276,75.22942
40.54645,15.023132
179.60802,146.97162
145.60208,108.75886
121.41353,134.33133
154.07433,170.07195
171.66443,129.21268
88.252556,4.7461486
23.656912,74.60167
147.46397,139.41959
135.2363,130.05856
112.69549,183.76273
38.563778,15.98995
54.044388,5.677452
142.58337,141.00726
124.683815,169.08073
158.86584,123.7375
176.88142,115.83211
161.52441,125.223335
110.25289,177.5381
138.87497,158.51512
193.04439,184.36519
51.154083,8.839842
47.554928,47.98514
61.70081,23.383848
35.512985,-0.650833
144.6655,180.15846
151.80058,195.91304
169.13974,198.46336
25.92007,15.0261965
49.282673,52.013096
39.952248,37.132637
44.71942,42.378086
42.257534,45.323162
44.05724,44.351753
45.194096,42.45796
45.2175,45.88862
56.697083,51.054386
57.635433,56.87679
43.973656,42.43363
59.128193,53.62758
53.96212,51.860455
60.725677,56.43832
57.384308,61.168415
61.136234,48.473038
42.142128,44.135166
47.15211,38.07951
42.572575,48.6221
36.146183,48.744045
64.46929,70.698326
38.415703,42.27144
60.062687,73.32277
69.17856,68.06753
72.24404,62.76769
66.07049,62.158726
68.75213,79.094955
45.14467,48.837128
69.675125,71.31747
50.045486,49.11225
51.614235,57.387783
67.83679,72.61521
47.205433,41.942204
55.611656,50.551514
50.57413,47.778393
56.4012,50.522026
43.844925,54.70508
83.41487,77.891266
93.34459,69.782974
42.81288,53.594368
44.476486,64.36842
72.569275,85.67315
72.68381,80.54875
50.96287,51.929966
40.612385,41.75694
88.53421,54.448776
52.119305,48.12189
72.11693,91.128555
32.389378,45.047894
38.762047,71.88395
96.985306,91.36592
89.441536,96.97478
91.0814,97.122894
46.879307,61.54012
44.068436,32.3582
86.61112,93.633
55.692764,75.198975
99.696556,85.395966
46.174427,60.676685
100.820274,87.65655
112.65081,86.57779
80.63176,65.06622
104.85486,94.2544
50.5383,58.98798
92.011314,85.20676
31.57005,81.46315
62.65743,44.82007
59.25768,50.936646
58.97551,78.15561
109.568794,100.357315
58.8558,63.54637
61.788418,12.932445
88.04372,134.23883
99.31862,106.98566
113.140045,105.665764
48.102013,32.00799
114.19012,102.338524
38.741592,59.815876
72.93622,68.95976
102.679016,124.045395
110.26836,120.60097
47.82003,49.35676
57.06851,67.08919
31.571402,57.60354
115.62604,114.616035
47.38585,55.21433
62.585323,46.416218
114.054756,127.16813
75.951675,90.13605
38.89821,78.62903
158.09497,108.78935
122.059685,103.33454
96.29293,121.14611
136.81993,139.00897
132.8192,111.12601
62.59177,41.33772
44.17419,80.57598
154.19495,128.46434
151.63982,122.80956
124.92665,125.85588
