discharge,temperature,discharge_time,capacity,soh
125,40.85837421987642,2919.812,1.3967008232726328,75.23351936621818
126,40.839876773287166,2900.422,1.391284788852726,74.94178378216989
127,40.85376069244676,2901.375,1.3862287677978349,74.66944037718937
128,40.74795214258888,2901.187,1.3804366761974138,74.35744841131499
129,40.68794001196382,2891.64,1.3752364150256224,74.07733548873459
130,40.7810749453613,2882.906,1.3705128024895008,73.82289732324247
131,40.88159339768709,2883.265,1.37050855662704,73.8226686191633
132,40.81191473576834,2882.969,1.3647355108681518,73.51170256067292
133,41.11793533148924,2891.656,1.375392016895762,74.08571700903981
134,41.248795355864885,2901.25,1.3861115151535393,74.6631245442362
135,41.16242984455477,2891.703,1.369850003583894,73.78719555127383
136,41.16437554618679,2883.016,1.3647827949260758,73.5142495242232
137,40.86421618020504,2873.453,1.3543220466259964,72.95077959801873
138,41.25434553511566,2874.031,1.3546417018378962,72.96799787853683
139,41.45023191903855,2874.234,1.354703921319241,72.97134934112401
140,41.27708509224051,2864.984,1.349314997503458,72.68107407422197
141,41.06460515498328,2855.093,1.3441891937970554,72.40497181525036
142,40.99284868101728,2855.625,1.3389913790695755,72.12499067079483
143,41.29040553417739,2855.594,1.3389145230206971,72.1208508070922
28,38.18831137948753,3410.688,1.813969388710352,97.70975921350076
29,37.99854111908584,3410.718,1.802765665167823,97.1062688037682
30,38.194201649765226,3392.719,1.804077040117352,97.17690623092356
31,38.45796400011448,3470.672,1.8518025516704488,99.74764875349146
32,38.49126351534004,3414.109,1.8307038456739428,98.61116348782735
33,38.31473393357882,3395.219,1.8199041089501269,98.02943389447216
34,37.861934640176806,3386.0,1.809307963702852,97.45867078945712
35,37.90665575786083,3368.187,1.80460990458052,97.20560906279802
36,38.34003238560517,3368.266,1.7993770651972192,96.92374130950104
37,38.0745950590744,3358.719,1.7884432335370462,96.33478867036308
38,38.07252758016199,3339.5,1.7829230484252725,96.03744299218224
39,37.80133585100446,3331.265,1.7730337158018288,95.5047524653008
40,38.39873985476869,3321.188,1.773037755078937,95.50497004162602
41,38.74929237918251,3321.844,1.7678721106662054,95.22672175646096
42,38.87275464755104,3311.828,1.762315070409309,94.92739086983164
43,38.503541429116005,3327.391,1.7676172924938447,95.21299593373234
44,38.27009094548294,3312.078,1.762668359743147,94.94642085785507
45,38.11684755251712,3293.172,1.7517304870664143,94.35725054869609
46,38.04152715355532,3275.328,1.7418496047960008,93.82501520146928
47,38.17980302242767,3265.016,1.7360913511847138,93.5148459244402
48,40.71218198711114,3328.937,1.7936240148573608,96.61385230754256
49,39.88526123315293,3329.266,1.7831890223273277,96.05176972012408
50,39.18287352945846,3301.579,1.7673642076278957,95.1993634758384
51,38.95156480403077,3283.563,1.7570177850353066,94.64205172265513
52,38.607510759873634,3275.125,1.7468706179837907,94.09547290193552
53,38.920359903369054,3265.656,1.7417172507457144,93.81788592880078
54,39.23273115358871,3266.093,1.7364225056478186,93.53268361401416
55,38.9649270684008,3257.594,1.7263217239235826,92.988603346571
56,38.83927283461771,3248.593,1.7158065389330133,92.42220117908766
57,38.82796377704433,3238.766,1.710533351135192,92.13816005181208
58,39.14007944734004,3240.14,1.706014499648521,91.89475137389712
59,39.349611598028886,3230.109,1.7003110272642588,91.587532896664
60,39.29444535878087,3229.7810000000027,1.6945798601797897,91.27882263985312
61,39.10487658009542,3212.469,1.6849029086609286,90.75757205607074
62,39.0462609369598,3213.219,1.6744741591159715,90.19582574806932
63,39.398032192832,3203.578,1.6745692479879102,90.2009477257823
64,39.10678394120843,3195.125,1.663716375981405,89.6163559916933
65,39.44448954135193,3195.312999999994,1.659013868748246,89.3630546668135
66,39.509602016775695,3186.297,1.6538540573335014,89.08512057704355
67,39.33486536224533,3176.438,1.642653782130131,88.48181591266643
68,39.43723270017243,3167.593,1.6378578430223698,88.22348186450748
69,39.51375235624076,3167.719,1.6327350407099108,87.94754127611387
70,39.60170302810528,3159.077999999994,1.6277528915533617,87.67917699307695
71,39.68746359758208,3148.829,1.622125485521159,87.37605584239753
72,39.53535075538898,3149.094,1.6113256603765849,86.79432148624366
73,39.6502371632164,3140.547,1.6065631397488385,86.53778753000239
74,39.69929058154853,3131.625,1.6015142233917594,86.26582682073705
75,39.56076309770468,3121.907,1.590369231400328,85.66549999565574
76,39.63708096307912,3122.125,1.5857889968242211,85.4187849075412
77,39.43977047692484,3121.672,1.5849430707374117,85.37321895986369
78,39.83902225625452,3120.86,1.5955263892495937,85.94329115068511
79,39.41794949618613,3103.828,1.5747301747801037,84.82309964083233
80,39.262781682151214,3095.094,1.5649019950937946,84.29370312695895
81,39.47237839941986,3095.781,1.5597659473370362,84.01704907053151
82,40.03754146951368,3094.328,1.5594815668184234,84.00173086716403
83,40.14273016201157,3086.531,1.55468935359061,83.74359751414073
84,40.1165626728546,3085.625,1.5488741079890418,83.43035835418966
85,39.87503330866132,3067.203,1.538236598942558,82.85736718133292
86,39.61961987024145,3058.157,1.527914258251028,82.30135260370756
87,40.067324667444815,3058.812,1.5285252629756445,82.33426447360578
88,40.24716716520102,3058.578,1.522647325284378,82.01764839394087
89,40.30253125568348,3049.328,1.5174859938489869,81.73963242800902
90,40.09418103142496,3177.219,1.605818899130659,86.49769888680268
91,40.52238496316615,3082.937,1.5638491446744425,84.23699116610504
92,40.56886357314186,3074.266,1.5480915247767786,83.38820438085877
93,40.27804845768325,3066.0,1.5323755631868592,82.54166152720488
94,40.2921849196155,3056.437,1.5269528268489705,82.24956494324317
95,40.184384347174266,3048.219,1.5169573017136326,81.71115433925789
96,40.320066232195046,3039.218,1.511897596014269,81.43861246029738
97,40.33650561265159,3039.047,1.5065638960681105,81.1513118362076
98,40.43267631588412,3030.375,1.5015453526671363,80.88098717121403
99,40.314538591575015,3021.0,1.4908444050400238,80.30457886878683
100,40.386661855917744,3021.75,1.485868384561201,80.03654470798278
101,40.43384612547835,3012.265,1.480413677976106,79.74272604140161
102,40.44479269068758,3002.641,1.4752095869031632,79.46240682056631
103,40.58499656066617,3012.0,1.4859035988304024,80.03844153038008
104,40.99869158762305,3020.11,1.4960918298136696,80.58723226653154
105,40.997807625227495,3002.172000000006,1.4808005946928984,79.76356737393388
106,40.84213757482493,2992.703,1.4697543268466824,79.168558341158
107,40.69012464267011,2964.468,1.4539012274845928,78.31462853887025
108,40.69938049882204,2983.375,1.454146206723569,78.32782438583529
109,41.06026204078849,2975.297,1.455023751906683,78.37509350133121
110,41.19696040482682,2974.9850000000006,1.449042163761236,78.05289427291893
111,40.84446688602949,2966.25,1.4386709371480566,77.49424644709048
112,40.764203830749366,2956.359,1.433445432156979,77.21277376203588
113,41.11212504270441,2956.344,1.4333958900838095,77.21010517012333
114,41.27256611507568,2956.406,1.42806487344776,76.92294908297353
115,41.15574924454392,2947.266,1.4229203181741186,76.64583676775116
116,41.03237216951879,2937.984,1.417429032731308,76.35004777498811
117,40.937269906716935,2929.125,1.412409228794446,76.07965521102183
118,41.240704611971786,2928.454,1.412578792940193,76.08878881159706
119,41.43649987692296,2929.375,1.4075983731469897,75.82051768100095
120,41.16703904201915,2946.031,1.4333920485221476,77.20989824377314
121,41.36216559728765,2955.438,1.4382550176792908,77.47184287655712
122,41.02198772703674,2937.625,1.4173547174485526,76.34604477007024
123,40.78818812957494,2929.078,1.406981663677643,75.78729852409039
124,40.81506138506309,2918.375,1.4012037783587623,75.47607178190572
125,40.85837421987642,2919.812,1.3967008232726328,75.23351936621818
126,40.839876773287166,2900.422,1.391284788852726,74.94178378216989
127,40.85376069244676,2901.375,1.3862287677978349,74.66944037718937
128,40.74795214258888,2901.187,1.3804366761974138,74.35744841131499
129,40.68794001196382,2891.64,1.3752364150256224,74.07733548873459
130,40.7810749453613,2882.906,1.3705128024895008,73.82289732324247
131,40.88159339768709,2883.265,1.37050855662704,73.8226686191633
132,40.81191473576834,2882.969,1.3647355108681518,73.51170256067292
133,41.11793533148924,2891.656,1.375392016895762,74.08571700903981
134,41.248795355864885,2901.25,1.3861115151535393,74.6631245442362
135,41.16242984455477,2891.703,1.369850003583894,73.78719555127383
136,41.16437554618679,2883.016,1.3647827949260758,73.5142495242232
137,40.86421618020504,2873.453,1.3543220466259964,72.95077959801873
138,41.25434553511566,2874.031,1.3546417018378962,72.96799787853683
139,41.45023191903855,2874.234,1.354703921319241,72.97134934112401
140,41.27708509224051,2864.984,1.349314997503458,72.68107407422197
141,41.06460515498328,2855.093,1.3441891937970554,72.40497181525036
142,40.99284868101728,2855.625,1.3389913790695755,72.12499067079483
143,41.29040553417739,2855.594,1.3389145230206971,72.1208508070922
144,41.22740227746052,2847.437,1.3340066759761655,71.8564888195292
29,37.99854111908584,3410.718,1.802765665167823,97.1062688037682
30,38.194201649765226,3392.719,1.804077040117352,97.17690623092356
31,38.45796400011448,3470.672,1.8518025516704488,99.74764875349146
32,38.49126351534004,3414.109,1.8307038456739428,98.61116348782735
33,38.31473393357882,3395.219,1.8199041089501269,98.02943389447216
34,37.861934640176806,3386.0,1.809307963702852,97.45867078945712
35,37.90665575786083,3368.187,1.80460990458052,97.20560906279802
36,38.34003238560517,3368.266,1.7993770651972192,96.92374130950104
37,38.0745950590744,3358.719,1.7884432335370462,96.33478867036308
38,38.07252758016199,3339.5,1.7829230484252725,96.03744299218224
39,37.80133585100446,3331.265,1.7730337158018288,95.5047524653008
40,38.39873985476869,3321.188,1.773037755078937,95.50497004162602
41,38.74929237918251,3321.844,1.7678721106662054,95.22672175646096
42,38.87275464755104,3311.828,1.762315070409309,94.92739086983164
43,38.503541429116005,3327.391,1.7676172924938447,95.21299593373234
44,38.27009094548294,3312.078,1.762668359743147,94.94642085785507
45,38.11684755251712,3293.172,1.7517304870664143,94.35725054869609
46,38.04152715355532,3275.328,1.7418496047960008,93.82501520146928
47,38.17980302242767,3265.016,1.7360913511847138,93.5148459244402
48,40.71218198711114,3328.937,1.7936240148573608,96.61385230754256
49,39.88526123315293,3329.266,1.7831890223273277,96.05176972012408
50,39.18287352945846,3301.579,1.7673642076278957,95.1993634758384
51,38.95156480403077,3283.563,1.7570177850353066,94.64205172265513
52,38.607510759873634,3275.125,1.7468706179837907,94.09547290193552
53,38.920359903369054,3265.656,1.7417172507457144,93.81788592880078
54,39.23273115358871,3266.093,1.7364225056478186,93.53268361401416
55,38.9649270684008,3257.594,1.7263217239235826,92.988603346571
56,38.83927283461771,3248.593,1.7158065389330133,92.42220117908766
57,38.82796377704433,3238.766,1.710533351135192,92.13816005181208
58,39.14007944734004,3240.14,1.706014499648521,91.89475137389712
59,39.349611598028886,3230.109,1.7003110272642588,91.587532896664
60,39.29444535878087,3229.7810000000027,1.6945798601797897,91.27882263985312
61,39.10487658009542,3212.469,1.6849029086609286,90.75757205607074
62,39.0462609369598,3213.219,1.6744741591159715,90.19582574806932
63,39.398032192832,3203.578,1.6745692479879102,90.2009477257823
64,39.10678394120843,3195.125,1.663716375981405,89.6163559916933
65,39.44448954135193,3195.312999999994,1.659013868748246,89.3630546668135
66,39.509602016775695,3186.297,1.6538540573335014,89.08512057704355
67,39.33486536224533,3176.438,1.642653782130131,88.48181591266643
68,39.43723270017243,3167.593,1.6378578430223698,88.22348186450748
69,39.51375235624076,3167.719,1.6327350407099108,87.94754127611387
70,39.60170302810528,3159.077999999994,1.6277528915533617,87.67917699307695
71,39.68746359758208,3148.829,1.622125485521159,87.37605584239753
72,39.53535075538898,3149.094,1.6113256603765849,86.79432148624366
73,39.6502371632164,3140.547,1.6065631397488385,86.53778753000239
74,39.69929058154853,3131.625,1.6015142233917594,86.26582682073705
75,39.56076309770468,3121.907,1.590369231400328,85.66549999565574
76,39.63708096307912,3122.125,1.5857889968242211,85.4187849075412
77,39.43977047692484,3121.672,1.5849430707374117,85.37321895986369
78,39.83902225625452,3120.86,1.5955263892495937,85.94329115068511
79,39.41794949618613,3103.828,1.5747301747801037,84.82309964083233
80,39.262781682151214,3095.094,1.5649019950937946,84.29370312695895
81,39.47237839941986,3095.781,1.5597659473370362,84.01704907053151
82,40.03754146951368,3094.328,1.5594815668184234,84.00173086716403
83,40.14273016201157,3086.531,1.55468935359061,83.74359751414073
84,40.1165626728546,3085.625,1.5488741079890418,83.43035835418966
85,39.87503330866132,3067.203,1.538236598942558,82.85736718133292
86,39.61961987024145,3058.157,1.527914258251028,82.30135260370756
87,40.067324667444815,3058.812,1.5285252629756445,82.33426447360578
88,40.24716716520102,3058.578,1.522647325284378,82.01764839394087
89,40.30253125568348,3049.328,1.5174859938489869,81.73963242800902
90,40.09418103142496,3177.219,1.605818899130659,86.49769888680268
91,40.52238496316615,3082.937,1.5638491446744425,84.23699116610504
92,40.56886357314186,3074.266,1.5480915247767786,83.38820438085877
93,40.27804845768325,3066.0,1.5323755631868592,82.54166152720488
94,40.2921849196155,3056.437,1.5269528268489705,82.24956494324317
95,40.184384347174266,3048.219,1.5169573017136326,81.71115433925789
96,40.320066232195046,3039.218,1.511897596014269,81.43861246029738
97,40.33650561265159,3039.047,1.5065638960681105,81.1513118362076
98,40.43267631588412,3030.375,1.5015453526671363,80.88098717121403
99,40.314538591575015,3021.0,1.4908444050400238,80.30457886878683
100,40.386661855917744,3021.75,1.485868384561201,80.03654470798278
101,40.43384612547835,3012.265,1.480413677976106,79.74272604140161
102,40.44479269068758,3002.641,1.4752095869031632,79.46240682056631
103,40.58499656066617,3012.0,1.4859035988304024,80.03844153038008
104,40.99869158762305,3020.11,1.4960918298136696,80.58723226653154
105,40.997807625227495,3002.172000000006,1.4808005946928984,79.76356737393388
106,40.84213757482493,2992.703,1.4697543268466824,79.168558341158
107,40.69012464267011,2964.468,1.4539012274845928,78.31462853887025
108,40.69938049882204,2983.375,1.454146206723569,78.32782438583529
109,41.06026204078849,2975.297,1.455023751906683,78.37509350133121
110,41.19696040482682,2974.9850000000006,1.449042163761236,78.05289427291893
111,40.84446688602949,2966.25,1.4386709371480566,77.49424644709048
112,40.764203830749366,2956.359,1.433445432156979,77.21277376203588
113,41.11212504270441,2956.344,1.4333958900838095,77.21010517012333
114,41.27256611507568,2956.406,1.42806487344776,76.92294908297353
115,41.15574924454392,2947.266,1.4229203181741186,76.64583676775116
116,41.03237216951879,2937.984,1.417429032731308,76.35004777498811
117,40.937269906716935,2929.125,1.412409228794446,76.07965521102183
118,41.240704611971786,2928.454,1.412578792940193,76.08878881159706
119,41.43649987692296,2929.375,1.4075983731469897,75.82051768100095
120,41.16703904201915,2946.031,1.4333920485221476,77.20989824377314
121,41.36216559728765,2955.438,1.4382550176792908,77.47184287655712
122,41.02198772703674,2937.625,1.4173547174485526,76.34604477007024
123,40.78818812957494,2929.078,1.406981663677643,75.78729852409039
124,40.81506138506309,2918.375,1.4012037783587623,75.47607178190572
125,40.85837421987642,2919.812,1.3967008232726328,75.23351936621818
126,40.839876773287166,2900.422,1.391284788852726,74.94178378216989
127,40.85376069244676,2901.375,1.3862287677978349,74.66944037718937
128,40.74795214258888,2901.187,1.3804366761974138,74.35744841131499
129,40.68794001196382,2891.64,1.3752364150256224,74.07733548873459
130,40.7810749453613,2882.906,1.3705128024895008,73.82289732324247
131,40.88159339768709,2883.265,1.37050855662704,73.8226686191633
132,40.81191473576834,2882.969,1.3647355108681518,73.51170256067292
133,41.11793533148924,2891.656,1.375392016895762,74.08571700903981
134,41.248795355864885,2901.25,1.3861115151535393,74.6631245442362
135,41.16242984455477,2891.703,1.369850003583894,73.78719555127383
136,41.16437554618679,2883.016,1.3647827949260758,73.5142495242232
137,40.86421618020504,2873.453,1.3543220466259964,72.95077959801873
138,41.25434553511566,2874.031,1.3546417018378962,72.96799787853683
139,41.45023191903855,2874.234,1.354703921319241,72.97134934112401
140,41.27708509224051,2864.984,1.349314997503458,72.68107407422197
141,41.06460515498328,2855.093,1.3441891937970554,72.40497181525036
142,40.99284868101728,2855.625,1.3389913790695755,72.12499067079483
143,41.29040553417739,2855.594,1.3389145230206971,72.1208508070922
144,41.22740227746052,2847.437,1.3340066759761655,71.8564888195292
145,41.04619550953222,2847.36,1.3286444309174914,71.56765060826295
30,38.194201649765226,3392.719,1.804077040117352,97.17690623092356
31,38.45796400011448,3470.672,1.8518025516704488,99.74764875349146
32,38.49126351534004,3414.109,1.8307038456739428,98.61116348782735
33,38.31473393357882,3395.219,1.8199041089501269,98.02943389447216
34,37.861934640176806,3386.0,1.809307963702852,97.45867078945712
35,37.90665575786083,3368.187,1.80460990458052,97.20560906279802
36,38.34003238560517,3368.266,1.7993770651972192,96.92374130950104
37,38.0745950590744,3358.719,1.7884432335370462,96.33478867036308
38,38.07252758016199,3339.5,1.7829230484252725,96.03744299218224
39,37.80133585100446,3331.265,1.7730337158018288,95.5047524653008
40,38.39873985476869,3321.188,1.773037755078937,95.50497004162602
41,38.74929237918251,3321.844,1.7678721106662054,95.22672175646096
42,38.87275464755104,3311.828,1.762315070409309,94.92739086983164
43,38.503541429116005,3327.391,1.7676172924938447,95.21299593373234
44,38.27009094548294,3312.078,1.762668359743147,94.94642085785507
45,38.11684755251712,3293.172,1.7517304870664143,94.35725054869609
46,38.04152715355532,3275.328,1.7418496047960008,93.82501520146928
47,38.17980302242767,3265.016,1.7360913511847138,93.5148459244402
48,40.71218198711114,3328.937,1.7936240148573608,96.61385230754256
49,39.88526123315293,3329.266,1.7831890223273277,96.05176972012408
50,39.18287352945846,3301.579,1.7673642076278957,95.1993634758384
51,38.95156480403077,3283.563,1.7570177850353066,94.64205172265513
52,38.607510759873634,3275.125,1.7468706179837907,94.09547290193552
53,38.920359903369054,3265.656,1.7417172507457144,93.81788592880078
54,39.23273115358871,3266.093,1.7364225056478186,93.53268361401416
55,38.9649270684008,3257.594,1.7263217239235826,92.988603346571
56,38.83927283461771,3248.593,1.7158065389330133,92.42220117908766
57,38.82796377704433,3238.766,1.710533351135192,92.13816005181208
58,39.14007944734004,3240.14,1.706014499648521,91.89475137389712
59,39.349611598028886,3230.109,1.7003110272642588,91.587532896664
60,39.29444535878087,3229.7810000000027,1.6945798601797897,91.27882263985312
61,39.10487658009542,3212.469,1.6849029086609286,90.75757205607074
62,39.0462609369598,3213.219,1.6744741591159715,90.19582574806932
63,39.398032192832,3203.578,1.6745692479879102,90.2009477257823
64,39.10678394120843,3195.125,1.663716375981405,89.6163559916933
65,39.44448954135193,3195.312999999994,1.659013868748246,89.3630546668135
66,39.509602016775695,3186.297,1.6538540573335014,89.08512057704355
67,39.33486536224533,3176.438,1.642653782130131,88.48181591266643
68,39.43723270017243,3167.593,1.6378578430223698,88.22348186450748
69,39.51375235624076,3167.719,1.6327350407099108,87.94754127611387
70,39.60170302810528,3159.077999999994,1.6277528915533617,87.67917699307695
71,39.68746359758208,3148.829,1.622125485521159,87.37605584239753
72,39.53535075538898,3149.094,1.6113256603765849,86.79432148624366
73,39.6502371632164,3140.547,1.6065631397488385,86.53778753000239
74,39.69929058154853,3131.625,1.6015142233917594,86.26582682073705
75,39.56076309770468,3121.907,1.590369231400328,85.66549999565574
76,39.63708096307912,3122.125,1.5857889968242211,85.4187849075412
77,39.43977047692484,3121.672,1.5849430707374117,85.37321895986369
78,39.83902225625452,3120.86,1.5955263892495937,85.94329115068511
79,39.41794949618613,3103.828,1.5747301747801037,84.82309964083233
80,39.262781682151214,3095.094,1.5649019950937946,84.29370312695895
81,39.47237839941986,3095.781,1.5597659473370362,84.01704907053151
82,40.03754146951368,3094.328,1.5594815668184234,84.00173086716403
83,40.14273016201157,3086.531,1.55468935359061,83.74359751414073
84,40.1165626728546,3085.625,1.5488741079890418,83.43035835418966
85,39.87503330866132,3067.203,1.538236598942558,82.85736718133292
86,39.61961987024145,3058.157,1.527914258251028,82.30135260370756
87,40.067324667444815,3058.812,1.5285252629756445,82.33426447360578
88,40.24716716520102,3058.578,1.522647325284378,82.01764839394087
89,40.30253125568348,3049.328,1.5174859938489869,81.73963242800902
90,40.09418103142496,3177.219,1.605818899130659,86.49769888680268
91,40.52238496316615,3082.937,1.5638491446744425,84.23699116610504
92,40.56886357314186,3074.266,1.5480915247767786,83.38820438085877
93,40.27804845768325,3066.0,1.5323755631868592,82.54166152720488
94,40.2921849196155,3056.437,1.5269528268489705,82.24956494324317
95,40.184384347174266,3048.219,1.5169573017136326,81.71115433925789
96,40.320066232195046,3039.218,1.511897596014269,81.43861246029738
97,40.33650561265159,3039.047,1.5065638960681105,81.1513118362076
98,40.43267631588412,3030.375,1.5015453526671363,80.88098717121403
99,40.314538591575015,3021.0,1.4908444050400238,80.30457886878683
100,40.386661855917744,3021.75,1.485868384561201,80.03654470798278
101,40.43384612547835,3012.265,1.480413677976106,79.74272604140161
102,40.44479269068758,3002.641,1.4752095869031632,79.46240682056631
103,40.58499656066617,3012.0,1.4859035988304024,80.03844153038008
104,40.99869158762305,3020.11,1.4960918298136696,80.58723226653154
105,40.997807625227495,3002.172000000006,1.4808005946928984,79.76356737393388
106,40.84213757482493,2992.703,1.4697543268466824,79.168558341158
107,40.69012464267011,2964.468,1.4539012274845928,78.31462853887025
108,40.69938049882204,2983.375,1.454146206723569,78.32782438583529
109,41.06026204078849,2975.297,1.455023751906683,78.37509350133121
110,41.19696040482682,2974.9850000000006,1.449042163761236,78.05289427291893
111,40.84446688602949,2966.25,1.4386709371480566,77.49424644709048
112,40.764203830749366,2956.359,1.433445432156979,77.21277376203588
113,41.11212504270441,2956.344,1.4333958900838095,77.21010517012333
114,41.27256611507568,2956.406,1.42806487344776,76.92294908297353
115,41.15574924454392,2947.266,1.4229203181741186,76.64583676775116
116,41.03237216951879,2937.984,1.417429032731308,76.35004777498811
117,40.937269906716935,2929.125,1.412409228794446,76.07965521102183
118,41.240704611971786,2928.454,1.412578792940193,76.08878881159706
119,41.43649987692296,2929.375,1.4075983731469897,75.82051768100095
120,41.16703904201915,2946.031,1.4333920485221476,77.20989824377314
121,41.36216559728765,2955.438,1.4382550176792908,77.47184287655712
122,41.02198772703674,2937.625,1.4173547174485526,76.34604477007024
123,40.78818812957494,2929.078,1.406981663677643,75.78729852409039
124,40.81506138506309,2918.375,1.4012037783587623,75.47607178190572
125,40.85837421987642,2919.812,1.3967008232726328,75.23351936621818
126,40.839876773287166,2900.422,1.391284788852726,74.94178378216989
127,40.85376069244676,2901.375,1.3862287677978349,74.66944037718937
128,40.74795214258888,2901.187,1.3804366761974138,74.35744841131499
129,40.68794001196382,2891.64,1.3752364150256224,74.07733548873459
130,40.7810749453613,2882.906,1.3705128024895008,73.82289732324247
131,40.88159339768709,2883.265,1.37050855662704,73.8226686191633
132,40.81191473576834,2882.969,1.3647355108681518,73.51170256067292
133,41.11793533148924,2891.656,1.375392016895762,74.08571700903981
134,41.248795355864885,2901.25,1.3861115151535393,74.6631245442362
135,41.16242984455477,2891.703,1.369850003583894,73.78719555127383
136,41.16437554618679,2883.016,1.3647827949260758,73.5142495242232
137,40.86421618020504,2873.453,1.3543220466259964,72.95077959801873
138,41.25434553511566,2874.031,1.3546417018378962,72.96799787853683
139,41.45023191903855,2874.234,1.354703921319241,72.97134934112401
140,41.27708509224051,2864.984,1.349314997503458,72.68107407422197
141,41.06460515498328,2855.093,1.3441891937970554,72.40497181525036
142,40.99284868101728,2855.625,1.3389913790695755,72.12499067079483
143,41.29040553417739,2855.594,1.3389145230206971,72.1208508070922
144,41.22740227746052,2847.437,1.3340066759761655,71.8564888195292
145,41.04619550953222,2847.36,1.3286444309174914,71.56765060826295
146,40.85874389007758,2837.328,1.323170899227622,71.27281792431958
31,38.45796400011448,3470.672,1.8518025516704488,99.74764875349146
32,38.49126351534004,3414.109,1.8307038456739428,98.61116348782735
33,38.31473393357882,3395.219,1.8199041089501269,98.02943389447216
34,37.861934640176806,3386.0,1.809307963702852,97.45867078945712
35,37.90665575786083,3368.187,1.80460990458052,97.20560906279802
36,38.34003238560517,3368.266,1.7993770651972192,96.92374130950104
37,38.0745950590744,3358.719,1.7884432335370462,96.33478867036308
38,38.07252758016199,3339.5,1.7829230484252725,96.03744299218224
39,37.80133585100446,3331.265,1.7730337158018288,95.5047524653008
40,38.39873985476869,3321.188,1.773037755078937,95.50497004162602
41,38.74929237918251,3321.844,1.7678721106662054,95.22672175646096
42,38.87275464755104,3311.828,1.762315070409309,94.92739086983164
43,38.503541429116005,3327.391,1.7676172924938447,95.21299593373234
44,38.27009094548294,3312.078,1.762668359743147,94.94642085785507
45,38.11684755251712,3293.172,1.7517304870664143,94.35725054869609
46,38.04152715355532,3275.328,1.7418496047960008,93.82501520146928
47,38.17980302242767,3265.016,1.7360913511847138,93.5148459244402
48,40.71218198711114,3328.937,1.7936240148573608,96.61385230754256
49,39.88526123315293,3329.266,1.7831890223273277,96.05176972012408
50,39.18287352945846,3301.579,1.7673642076278957,95.1993634758384
51,38.95156480403077,3283.563,1.7570177850353066,94.64205172265513
52,38.607510759873634,3275.125,1.7468706179837907,94.09547290193552
53,38.920359903369054,3265.656,1.7417172507457144,93.81788592880078
54,39.23273115358871,3266.093,1.7364225056478186,93.53268361401416
55,38.9649270684008,3257.594,1.7263217239235826,92.988603346571
56,38.83927283461771,3248.593,1.7158065389330133,92.42220117908766
57,38.82796377704433,3238.766,1.710533351135192,92.13816005181208
58,39.14007944734004,3240.14,1.706014499648521,91.89475137389712
59,39.349611598028886,3230.109,1.7003110272642588,91.587532896664
60,39.29444535878087,3229.7810000000027,1.6945798601797897,91.27882263985312
61,39.10487658009542,3212.469,1.6849029086609286,90.75757205607074
62,39.0462609369598,3213.219,1.6744741591159715,90.19582574806932
63,39.398032192832,3203.578,1.6745692479879102,90.2009477257823
64,39.10678394120843,3195.125,1.663716375981405,89.6163559916933
65,39.44448954135193,3195.312999999994,1.659013868748246,89.3630546668135
66,39.509602016775695,3186.297,1.6538540573335014,89.08512057704355
67,39.33486536224533,3176.438,1.642653782130131,88.48181591266643
68,39.43723270017243,3167.593,1.6378578430223698,88.22348186450748
69,39.51375235624076,3167.719,1.6327350407099108,87.94754127611387
70,39.60170302810528,3159.077999999994,1.6277528915533617,87.67917699307695
71,39.68746359758208,3148.829,1.622125485521159,87.37605584239753
72,39.53535075538898,3149.094,1.6113256603765849,86.79432148624366
73,39.6502371632164,3140.547,1.6065631397488385,86.53778753000239
74,39.69929058154853,3131.625,1.6015142233917594,86.26582682073705
75,39.56076309770468,3121.907,1.590369231400328,85.66549999565574
76,39.63708096307912,3122.125,1.5857889968242211,85.4187849075412
77,39.43977047692484,3121.672,1.5849430707374117,85.37321895986369
78,39.83902225625452,3120.86,1.5955263892495937,85.94329115068511
79,39.41794949618613,3103.828,1.5747301747801037,84.82309964083233
80,39.262781682151214,3095.094,1.5649019950937946,84.29370312695895
81,39.47237839941986,3095.781,1.5597659473370362,84.01704907053151
82,40.03754146951368,3094.328,1.5594815668184234,84.00173086716403
83,40.14273016201157,3086.531,1.55468935359061,83.74359751414073
84,40.1165626728546,3085.625,1.5488741079890418,83.43035835418966
85,39.87503330866132,3067.203,1.538236598942558,82.85736718133292
86,39.61961987024145,3058.157,1.527914258251028,82.30135260370756
87,40.067324667444815,3058.812,1.5285252629756445,82.33426447360578
88,40.24716716520102,3058.578,1.522647325284378,82.01764839394087
89,40.30253125568348,3049.328,1.5174859938489869,81.73963242800902
90,40.09418103142496,3177.219,1.605818899130659,86.49769888680268
91,40.52238496316615,3082.937,1.5638491446744425,84.23699116610504
92,40.56886357314186,3074.266,1.5480915247767786,83.38820438085877
93,40.27804845768325,3066.0,1.5323755631868592,82.54166152720488
94,40.2921849196155,3056.437,1.5269528268489705,82.24956494324317
95,40.184384347174266,3048.219,1.5169573017136326,81.71115433925789
96,40.320066232195046,3039.218,1.511897596014269,81.43861246029738
97,40.33650561265159,3039.047,1.5065638960681105,81.1513118362076
98,40.43267631588412,3030.375,1.5015453526671363,80.88098717121403
99,40.314538591575015,3021.0,1.4908444050400238,80.30457886878683
